order_id,customer_id,product_id,region_id,campaign_id,order_date,quantity,unit_price,discount,shipping_cost,payment_method,delivery_days,returned_flag,order_status,warehouse_region,customer_rating,customer_city,customer_state
ORD23290,62,379,39,,2026-05-16,1,2182.95,15.9,83.62,Credit Card,4,0,Delivered,West Hub,3,Surat,Tamil Nadu
ORD23291,1674,217,5,,2026-05-16,1,41360.32,11.68,498.95,Net Banking,3,0,Delivered,North Hub,4,Bareilly,Punjab
ORD23292,2140,179,43,,2026-05-16,1,14518.31,16.34,394.85,Net Banking,6,0,Delivered,North Hub,3,Nashik,Delhi
ORD23293,2489,646,42,,2026-05-16,1,2289.49,15.78,118.41,Credit Card,5,0,Delivered,West Hub,5,Kirari Suleman Nagar,West Bengal
ORD23294,3360,1165,25,,2026-05-16,1,1246.22,19.1,424.22,Net Banking,5,0,Delivered,North Hub,5,Bihar Sharif,Rajasthan
ORD23295,1748,365,40,,2026-05-16,3,3280.83,27.94,320.15,Credit Card,5,0,Delivered,West Hub,3,Gandhidham,Delhi
ORD23296,186,17,7,,2026-05-16,1,33638.75,24.91,482.64,Net Banking,6,0,Delivered,West Hub,2,Kozhikode,Odisha
ORD23297,160,929,48,,2026-05-16,1,5663.53,26.94,499.08,Net Banking,3,0,Delivered,North Hub,3,Jhansi,Rajasthan
ORD23298,1773,120,5,,2026-05-16,2,33777.55,27.6,176.03,COD,7,0,Delivered,South Hub,2,Latur,Delhi
ORD23299,294,119,47,,2026-05-16,1,11485.78,26.85,177.95,Net Banking,3,0,Delivered,North Hub,4,Nagaon,Madhya Pradesh
ORD23300,929,650,18,,2026-05-16,2,1956.63,17.18,438.98,UPI,2,0,Delivered,West Hub,2,Ramgarh,Madhya Pradesh
ORD23301,160,288,34,,2026-05-16,2,23664.07,22.25,410.74,COD,3,0,Delivered,South Hub,4,Jhansi,Rajasthan
ORD23302,2092,259,42,,2026-05-16,1,14174.08,19.26,401.64,Credit Card,3,0,Delivered,North Hub,1,Tiruchirappalli,Odisha
ORD23303,2405,395,22,,2026-05-17,1,23272.85,21.89,299.26,UPI,5,1,Returned,East Hub,4,Sagar,Kerala
ORD23304,2731,743,46,,2026-05-17,1,3172.31,10.83,109.82,UPI,3,1,Returned,North Hub,2,Panvel,Gujarat
ORD23305,415,236,12,,2026-05-17,1,26686.23,19.34,268.12,UPI,5,0,Delivered,East Hub,4,Malda,Odisha
ORD23306,3743,1052,14,,2026-05-17,2,1358.24,20.87,474.28,COD,5,0,Delivered,West Hub,2,Bhilai,Madhya Pradesh
ORD23307,2710,756,48,,2026-05-17,2,2632.77,19.6,205.36,UPI,6,0,Delivered,East Hub,3,Bidhannagar,Kerala
ORD23308,3553,1092,29,,2026-05-17,1,528.42,12.5,415.84,Credit Card,6,0,Delivered,East Hub,3,Raiganj,Maharashtra
ORD23309,1261,236,7,,2026-05-17,2,27713.97,11.5,299.47,UPI,3,0,Delivered,West Hub,3,Rohtak,Rajasthan
ORD23310,3914,428,22,,2026-05-17,2,1945.49,10.8,105.44,COD,3,0,Delivered,East Hub,1,Nizamabad,Odisha
ORD23311,2146,440,34,,2026-05-17,1,9507.0,18.83,141.84,UPI,3,0,Delivered,East Hub,3,Nanded,Karnataka
ORD23312,775,836,42,,2026-05-17,1,10793.34,15.19,209.86,COD,7,1,Returned,East Hub,1,Agartala,Tamil Nadu
ORD23313,325,1182,36,,2026-05-17,1,3653.59,23.27,192.5,Credit Card,4,0,Delivered,South Hub,4,Jaunpur,Maharashtra
ORD23314,3486,818,19,,2026-05-17,2,4893.87,13.73,251.93,Credit Card,3,0,Delivered,East Hub,3,Ahmedabad,Odisha
ORD23315,3081,652,12,,2026-05-17,1,1417.41,25.73,345.32,COD,6,0,Delivered,North Hub,5,Kolhapur,Karnataka
ORD23316,3149,393,6,,2026-05-17,1,6919.7,22.69,463.38,Net Banking,4,0,Delivered,South Hub,1,Alwar,Madhya Pradesh
ORD23317,2711,159,32,,2026-05-17,1,4814.89,22.95,140.24,UPI,2,0,Delivered,West Hub,2,Jamshedpur,Maharashtra
ORD23318,1639,245,40,,2026-05-17,1,23502.59,17.4,476.38,Credit Card,3,0,Delivered,East Hub,5,Noida,Kerala
ORD23319,97,74,15,,2026-05-17,2,4788.91,17.32,98.95,UPI,3,0,Delivered,North Hub,2,Surendranagar Dudhrej,Delhi
ORD23320,519,348,49,,2026-05-17,1,30330.49,26.48,149.63,UPI,6,1,Returned,North Hub,3,Tumkur,Madhya Pradesh
ORD23321,3590,285,40,,2026-05-17,1,25662.53,19.29,66.33,COD,7,0,Delivered,West Hub,3,Davanagere,Karnataka
ORD23322,1357,345,21,,2026-05-17,1,9718.39,19.78,71.5,Net Banking,2,0,Delivered,North Hub,1,Kirari Suleman Nagar,Odisha
ORD23323,3704,380,27,,2026-05-17,1,1740.99,23.38,140.65,Net Banking,2,0,Delivered,East Hub,4,Hindupur,Delhi
ORD23324,2790,268,14,,2026-05-17,1,11053.49,25.75,144.93,Net Banking,5,0,Delivered,West Hub,5,Mangalore,Uttar Pradesh
ORD23325,3431,661,15,,2026-05-17,1,2505.76,24.68,180.32,Credit Card,6,0,Delivered,North Hub,2,Dharmavaram,Punjab
ORD23326,3767,255,47,,2026-05-17,1,37053.22,23.12,148.63,UPI,6,0,Delivered,North Hub,5,Navi Mumbai,Gujarat
ORD23327,3629,374,46,,2026-05-17,1,13373.86,25.59,99.24,COD,5,0,Delivered,West Hub,5,Mangalore,Madhya Pradesh
ORD23328,3538,846,9,,2026-05-17,1,14836.43,17.55,259.29,COD,7,0,Delivered,West Hub,2,Mehsana,West Bengal
ORD23329,2482,142,34,,2026-05-17,1,65428.1,21.63,304.19,Net Banking,2,0,Delivered,North Hub,2,New Delhi,Odisha
ORD23330,3017,228,23,,2026-05-17,2,3773.02,15.6,411.78,Credit Card,6,0,Delivered,North Hub,4,Raebareli,West Bengal
ORD23331,2644,238,11,,2026-05-17,1,4318.33,18.81,406.75,COD,3,0,Delivered,North Hub,4,Bangalore,Karnataka
ORD23332,1419,375,6,,2026-05-17,1,6052.84,16.05,497.96,UPI,5,0,Delivered,West Hub,4,Gandhidham,Delhi
ORD23333,289,689,45,,2026-05-17,1,2204.8,16.63,234.69,UPI,2,1,Returned,North Hub,3,Pondicherry,Odisha
ORD23334,325,806,48,,2026-05-17,1,20006.4,12.62,116.05,Net Banking,2,0,Delivered,South Hub,4,Jaunpur,Maharashtra
ORD23335,231,1146,30,,2026-05-17,1,1821.19,27.28,89.86,Credit Card,3,0,Delivered,West Hub,3,Ichalkaranji,Gujarat
ORD23336,806,259,39,,2026-05-17,1,14250.22,18.33,418.24,Net Banking,7,0,Delivered,North Hub,4,Aligarh,Karnataka
ORD23337,3385,145,38,,2026-05-17,2,7522.43,10.94,117.12,UPI,7,0,Delivered,West Hub,1,Imphal,Delhi
ORD23338,3785,468,2,,2026-05-17,1,8065.51,19.54,146.3,Net Banking,5,0,Delivered,South Hub,3,Sri Ganganagar,Kerala
ORD23339,2987,219,29,,2026-05-17,1,29713.0,18.48,368.85,Net Banking,2,0,Delivered,South Hub,4,Vijayawada,Karnataka
ORD23340,3702,243,44,,2026-05-17,1,3096.75,22.09,301.42,UPI,4,0,Delivered,North Hub,4,Gopalpur,Kerala
ORD23341,1507,269,23,,2026-05-17,1,7270.79,18.07,185.15,UPI,2,0,Delivered,West Hub,1,Shahjahanpur,Maharashtra
ORD23342,2470,329,31,,2026-05-17,1,2384.92,15.45,163.07,Net Banking,7,0,Delivered,South Hub,1,Madurai,Tamil Nadu
ORD23343,2458,374,7,,2026-05-17,1,13593.77,24.65,497.28,Credit Card,7,0,Delivered,North Hub,3,Chandrapur,West Bengal
ORD23344,1465,334,21,,2026-05-17,1,17906.6,25.45,366.4,Credit Card,5,0,Delivered,North Hub,4,Sagar,West Bengal
ORD23345,3141,257,35,,2026-05-17,1,10357.27,16.72,438.58,COD,2,0,Delivered,South Hub,5,Jabalpur,Karnataka
ORD23346,3775,265,8,,2026-05-17,2,36322.64,11.1,163.53,COD,7,0,Delivered,East Hub,2,Maheshtala,Odisha
ORD23347,311,159,12,,2026-05-17,1,4630.48,21.5,109.19,Net Banking,2,0,Delivered,East Hub,1,Medininagar,Delhi
ORD23348,1874,477,46,,2026-05-17,1,3445.32,18.4,395.05,COD,5,0,Delivered,East Hub,4,Muzaffarpur,Rajasthan
ORD23349,3790,40,35,,2026-05-17,1,20836.07,15.67,435.86,UPI,5,0,Delivered,West Hub,5,Amritsar,Uttar Pradesh
ORD23350,2595,511,45,,2026-05-17,3,2259.54,18.64,209.44,UPI,5,0,Delivered,North Hub,2,Allahabad,Karnataka
ORD23351,1395,868,31,,2026-05-17,1,23847.85,20.2,108.18,COD,7,0,Delivered,West Hub,1,Pimpri-Chinchwad,West Bengal
ORD23352,3672,525,50,,2026-05-17,1,9269.28,10.14,420.6,COD,4,0,Delivered,South Hub,1,Bhind,Odisha
ORD23353,1357,247,25,,2026-05-17,1,53852.68,19.68,175.31,UPI,7,0,Delivered,East Hub,4,Kirari Suleman Nagar,Odisha
ORD24319,2294,245,40,,2026-05-17,1,23322.36,17.4,476.38,Credit Card,3,0,Delivered,East Hub,5,Sambhal,Karnataka
ORD24340,38,238,11,,2026-05-17,1,4419.07,18.81,406.75,COD,3,0,Delivered,North Hub,4,Durg,Maharashtra
ORD24471,1188,1092,29,,2026-05-17,1,517.07,12.5,415.84,Credit Card,6,0,Delivered,East Hub,3,Giridih,Karnataka
ORD23354,356,234,49,,2026-05-18,1,1592.71,24.19,107.02,Net Banking,5,0,Delivered,West Hub,3,Orai,Kerala
ORD23355,833,136,47,,2026-05-18,1,18804.57,13.11,275.51,Net Banking,4,0,Delivered,East Hub,5,Navi Mumbai,Odisha
ORD23356,2472,1159,47,,2026-05-18,1,1321.9,25.15,278.73,COD,3,0,Delivered,East Hub,4,Chinsurah,Maharashtra
ORD23357,2954,1021,32,,2026-05-18,1,825.38,23.26,456.22,Credit Card,3,0,Delivered,North Hub,3,Howrah,Delhi
ORD23358,3376,269,12,,2026-05-18,3,7892.69,15.04,394.78,COD,5,0,Delivered,East Hub,4,Bokaro,Delhi
ORD23359,3621,372,45,,2026-05-18,1,10903.9,15.17,435.24,COD,6,0,Delivered,North Hub,1,Gwalior,Maharashtra
ORD23360,1185,353,38,,2026-05-18,2,4250.13,16.76,412.93,Net Banking,4,0,Delivered,North Hub,1,Bhubaneswar,Karnataka
ORD23361,3079,238,4,,2026-05-18,1,4843.04,23.01,123.28,Net Banking,7,0,Delivered,West Hub,5,Gulbarga,Tamil Nadu
ORD23362,3755,155,23,,2026-05-18,2,9620.65,16.66,266.27,UPI,7,1,Returned,North Hub,1,Kharagpur,West Bengal
ORD23363,3559,587,17,,2026-05-18,1,2526.22,13.77,353.79,Credit Card,4,0,Delivered,East Hub,4,Pimpri-Chinchwad,Odisha
ORD23363,1319,587,17,,2026-05-18,3,2774.84,13.77,353.79,Credit Card,4,0,Delivered,East Hub,4,Khandwa,Karnataka
ORD23364,476,855,5,,2026-05-18,2,4846.99,26.4,425.36,COD,7,0,Delivered,West Hub,2,Tiruppur,Kerala
ORD23365,604,803,22,,2026-05-18,1,7108.13,23.73,319.47,COD,2,0,Delivered,West Hub,2,Guntur,West Bengal
ORD23366,633,805,24,,2026-05-18,1,27612.44,13.96,110.19,COD,3,0,Delivered,East Hub,5,Chinsurah,Madhya Pradesh
ORD23367,805,237,37,,2026-05-18,1,37666.35,18.13,197.82,UPI,7,0,Delivered,East Hub,3,Fatehpur,Gujarat
ORD23368,1044,383,3,,2026-05-18,1,8869.23,15.75,275.88,Net Banking,6,0,Delivered,North Hub,2,Bardhaman,Maharashtra
ORD23369,2773,390,22,,2026-05-18,1,26205.43,12.58,350.71,COD,7,1,Returned,South Hub,5,Hindupur,Karnataka
ORD23370,2420,669,27,,2026-05-18,1,5574.6,25.74,437.65,UPI,4,0,Delivered,North Hub,2,Barasat,Maharashtra
ORD23371,2329,266,18,,2026-05-18,1,4857.68,13.38,71.05,Net Banking,6,0,Delivered,South Hub,3,Gorakhpur,Odisha
ORD23372,1412,143,28,,2026-05-18,1,34406.96,23.74,287.57,UPI,7,0,Delivered,East Hub,3,Vasai-Virar,Maharashtra
ORD23373,1794,1183,15,,2026-05-18,1,2032.69,22.31,447.03,COD,5,0,Delivered,East Hub,5,Rajahmundry,Tamil Nadu
ORD23374,485,667,5,,2026-05-18,3,1600.69,13.94,227.43,COD,5,0,Delivered,West Hub,3,Gudivada,Delhi
ORD23375,3496,203,27,,2026-05-18,1,3949.3,16.96,442.42,COD,3,0,Delivered,South Hub,2,Unnao,Rajasthan
ORD23376,1383,7,9,,2026-05-18,1,65481.69,12.61,200.05,COD,5,0,Delivered,South Hub,3,Kanpur,Rajasthan
ORD23377,623,503,24,,2026-05-18,1,9104.33,10.99,362.8,Credit Card,3,0,Delivered,North Hub,1,Ghaziabad,Uttar Pradesh
ORD23378,2962,1069,15,,2026-05-18,2,1536.38,12.27,388.64,Credit Card,7,1,Returned,West Hub,4,Saharsa,Maharashtra
ORD23379,1724,165,3,,2026-05-18,3,7574.41,12.0,70.45,Credit Card,3,0,Delivered,South Hub,1,Bharatpur,Gujarat
ORD23380,1272,293,36,,2026-05-18,1,8901.29,24.25,199.29,COD,5,0,Delivered,South Hub,4,Gorakhpur,Maharashtra
ORD23381,1622,284,3,,2026-05-18,1,8581.24,12.63,285.52,UPI,2,1,Returned,East Hub,3,Sangli-Miraj & Kupwad,West Bengal
ORD23382,3489,629,37,,2026-05-18,1,1949.72,24.46,168.49,Net Banking,2,0,Delivered,North Hub,5,Kishanganj,West Bengal
ORD23383,91,326,41,,2026-05-18,1,6433.01,15.97,97.06,UPI,2,0,Delivered,North Hub,3,Raiganj,Gujarat
ORD23384,444,106,42,,2026-05-18,1,13162.06,26.26,299.85,COD,7,0,Delivered,North Hub,4,Jamnagar,Kerala
ORD23385,1267,909,30,,2026-05-18,1,2444.11,10.61,390.44,Credit Card,5,1,Returned,North Hub,3,Jalandhar,Uttar Pradesh
ORD23386,2547,933,17,,2026-05-18,1,12823.06,17.22,213.82,UPI,5,0,Delivered,East Hub,5,Alwar,Tamil Nadu
ORD23387,1107,329,42,,2026-05-18,1,2560.86,11.38,327.29,Net Banking,4,0,Delivered,West Hub,1,Mau,Madhya Pradesh
ORD23388,3875,486,42,,2026-05-18,2,5780.74,19.72,451.97,Credit Card,6,0,Delivered,East Hub,4,Bhind,Kerala
ORD23389,1196,974,40,,2026-05-18,1,12980.06,22.88,356.75,COD,4,0,Delivered,East Hub,4,Sirsa,Karnataka
ORD23390,2929,614,9,,2026-05-18,1,2356.93,19.48,103.64,Credit Card,3,0,Delivered,North Hub,1,Gurgaon,Tamil Nadu
ORD23391,1568,52,14,,2026-05-18,1,60099.61,14.41,335.51,UPI,6,0,Delivered,South Hub,5,Dewas,Karnataka
ORD23392,1907,854,20,,2026-05-18,2,4654.09,26.09,477.92,COD,2,0,Delivered,West Hub,4,Baranagar,Delhi
ORD23393,855,333,10,,2026-05-18,1,41781.45,14.05,131.85,UPI,4,0,Delivered,West Hub,4,Udupi,Karnataka
ORD23394,2507,313,1,,2026-05-18,1,5479.65,16.75,195.97,Credit Card,7,0,Delivered,East Hub,5,Bihar Sharif,Madhya Pradesh
ORD23395,3908,1033,50,,2026-05-18,1,3667.78,26.17,467.4,COD,7,0,Delivered,South Hub,4,Sultan Pur Majra,Tamil Nadu
ORD23396,141,297,17,,2026-05-18,1,28198.25,14.91,156.91,Credit Card,4,0,Delivered,South Hub,4,Gwalior,Punjab
ORD23397,222,320,16,,2026-05-18,1,45083.44,14.86,237.89,Net Banking,7,0,Delivered,North Hub,1,Tenali,Uttar Pradesh
ORD24130,1831,1021,32,,2026-05-18,1,831.77,23.26,456.22,Credit Card,3,0,Delivered,North Hub,3,Patiala,Karnataka
ORD24167,3978,1021,32,,2026-05-18,1,788.25,23.26,456.22,Credit Card,3,0,Delivered,North Hub,3,Bhavnagar,Delhi
ORD23398,3149,446,27,,2026-05-19,1,9162.43,12.32,349.0,Credit Card,4,0,Delivered,West Hub,4,Alwar,Madhya Pradesh
ORD23399,2446,360,9,,2026-05-19,1,31743.68,17.51,55.51,Credit Card,3,0,Delivered,South Hub,1,Kamarhati,Rajasthan
ORD23400,2084,231,49,,2026-05-19,1,4687.52,27.55,322.78,Credit Card,3,0,Delivered,East Hub,5,Junagadh,Rajasthan
ORD23401,2550,1095,36,,2026-05-19,1,4313.77,17.66,353.44,Net Banking,3,0,Delivered,South Hub,4,Kavali,Gujarat
ORD23402,271,135,40,,2026-05-19,1,9277.15,25.2,310.69,UPI,3,0,Delivered,West Hub,1,Vellore,Rajasthan
ORD23403,3501,326,35,,2026-05-19,3,6740.87,17.94,212.53,UPI,7,0,Delivered,East Hub,1,Mau,West Bengal
ORD23404,2132,355,44,,2026-05-19,1,2692.86,18.69,51.2,COD,4,0,Delivered,North Hub,1,Ambattur,Karnataka
ORD23405,2046,286,28,,2026-05-19,1,7332.81,13.43,73.78,COD,5,0,Delivered,South Hub,4,Deoghar,Gujarat
ORD23406,280,14,20,,2026-05-19,2,55493.11,24.06,273.29,UPI,3,1,Returned,North Hub,2,Ujjain,Odisha
ORD23407,240,38,28,,2026-05-19,1,13256.62,14.46,209.98,Credit Card,5,1,Returned,North Hub,4,Gopalpur,Delhi
ORD23408,1403,228,24,,2026-05-19,2,4342.53,20.82,82.9,Net Banking,7,0,Delivered,West Hub,1,Dindigul,Delhi
ORD23409,768,272,43,,2026-05-19,1,2518.61,20.32,50.35,Credit Card,4,0,Delivered,East Hub,4,Gurgaon,Rajasthan
ORD23410,1557,396,45,,2026-05-19,1,7133.74,27.22,220.25,Net Banking,6,0,Delivered,South Hub,4,Rajpur Sonarpur,Delhi
ORD23411,1433,556,34,,2026-05-19,1,5367.6,24.88,420.72,UPI,2,0,Delivered,South Hub,4,Uluberia,Karnataka
ORD23412,2657,415,44,,2026-05-19,1,7448.4,15.64,195.33,Net Banking,3,0,Delivered,East Hub,4,Mira-Bhayandar,West Bengal
ORD23413,2812,309,40,,2026-05-19,1,21393.31,24.18,332.6,UPI,5,0,Delivered,North Hub,4,Akola,Tamil Nadu
ORD23414,555,355,41,,2026-05-19,1,3005.38,26.94,462.06,COD,2,1,Returned,South Hub,3,Muzaffarnagar,Maharashtra
ORD23415,2142,1162,37,,2026-05-19,2,633.15,13.34,94.67,COD,4,0,Delivered,North Hub,1,Anand,Rajasthan
ORD23416,83,358,40,,2026-05-19,1,44924.39,26.92,344.51,Net Banking,7,0,Delivered,West Hub,4,Jorhat,Madhya Pradesh
ORD23417,3997,825,23,,2026-05-19,1,3527.09,21.17,340.37,Net Banking,3,1,Returned,North Hub,5,Hindupur,Delhi
ORD23418,2092,933,29,,2026-05-19,2,13008.05,16.16,229.72,Credit Card,7,1,Returned,East Hub,3,Tiruchirappalli,Odisha
ORD23419,530,398,47,,2026-05-19,1,20245.88,16.64,166.09,Net Banking,2,0,Delivered,North Hub,3,Pimpri-Chinchwad,Maharashtra
ORD23420,2489,7,30,,2026-05-19,1,71798.19,12.83,363.3,COD,7,0,Delivered,South Hub,4,Kirari Suleman Nagar,West Bengal
ORD23421,1019,613,23,,2026-05-19,1,1370.01,19.76,161.32,Net Banking,2,0,Delivered,West Hub,4,Hazaribagh,Delhi
ORD23422,2616,1094,16,,2026-05-19,1,815.1,11.0,220.27,Credit Card,7,0,Delivered,East Hub,3,Serampore,West Bengal
ORD23423,3118,255,50,,2026-05-19,2,33982.76,27.01,346.89,Credit Card,2,0,Delivered,North Hub,2,Jorhat,Madhya Pradesh
ORD23424,2511,950,30,,2026-05-19,1,8581.91,18.21,222.0,Credit Card,2,0,Delivered,North Hub,4,Orai,Tamil Nadu
ORD23425,2217,888,22,,2026-05-19,1,8731.37,23.69,274.81,Credit Card,7,0,Delivered,West Hub,1,Machilipatnam,Tamil Nadu
ORD23426,2701,1151,33,,2026-05-19,1,1754.88,21.74,394.1,Credit Card,5,0,Delivered,West Hub,3,Madurai,Odisha
ORD23427,2480,986,34,,2026-05-19,1,3844.25,25.28,456.32,Net Banking,5,0,Delivered,North Hub,5,Tadepalligudem,Maharashtra
ORD23428,2767,941,44,,2026-05-19,1,11656.78,13.43,393.09,Net Banking,3,0,Delivered,West Hub,1,Navi Mumbai,Gujarat
ORD23429,3938,413,24,,2026-05-19,1,2994.33,26.21,59.31,UPI,3,0,Delivered,West Hub,5,Mumbai,Odisha
ORD23430,1636,299,3,,2026-05-19,1,48029.54,12.07,196.71,Credit Card,2,0,Delivered,West Hub,4,Hospet,Tamil Nadu
ORD23431,2262,263,39,,2026-05-19,1,3709.17,16.76,152.11,Credit Card,2,0,Delivered,West Hub,2,Patiala,West Bengal
ORD23432,3351,251,42,,2026-05-19,1,36633.21,20.45,90.28,COD,3,0,Delivered,East Hub,1,Jamalpur,Maharashtra
ORD23433,2146,342,1,,2026-05-19,1,24279.44,16.42,414.91,Net Banking,3,0,Delivered,South Hub,2,Nanded,Karnataka
ORD23434,2056,967,18,,2026-05-19,1,2031.29,21.88,106.58,UPI,3,0,Delivered,South Hub,5,Rajahmundry,Tamil Nadu
ORD23435,2279,334,44,,2026-05-19,2,18334.15,10.29,345.92,Net Banking,2,0,Delivered,West Hub,4,Nellore,Madhya Pradesh
ORD23436,1170,478,1,,2026-05-19,1,3145.72,15.62,103.45,Credit Card,7,0,Delivered,West Hub,3,Siliguri,Tamil Nadu
ORD23437,3363,391,32,,2026-05-19,1,36205.05,25.84,318.14,UPI,4,0,Delivered,West Hub,3,Rajkot,West Bengal
ORD23438,1704,468,32,,2026-05-19,2,8170.97,20.23,74.48,UPI,5,0,Delivered,South Hub,5,Siliguri,Punjab
ORD23439,2919,342,39,,2026-05-19,1,26623.79,15.33,225.95,UPI,5,0,Delivered,North Hub,4,Sasaram,Odisha
ORD23440,2472,42,28,,2026-05-19,2,46344.47,15.61,494.3,UPI,6,0,Delivered,South Hub,4,Chinsurah,Maharashtra
ORD23441,1103,841,35,,2026-05-19,1,42014.55,11.08,220.86,Net Banking,2,0,Delivered,East Hub,5,Mirzapur,Uttar Pradesh
ORD23442,1659,699,8,,2026-05-20,1,2615.74,13.28,260.04,Net Banking,3,1,Returned,North Hub,5,Bulandshahr,Delhi
ORD23443,132,277,28,,2026-05-20,1,11069.62,15.04,172.06,UPI,5,0,Delivered,North Hub,2,Hospet,Maharashtra
ORD23444,2942,304,22,,2026-05-20,2,4650.19,19.31,248.08,Credit Card,6,0,Delivered,North Hub,5,Barasat,Karnataka
ORD23445,1451,1151,50,,2026-05-20,1,1906.38,22.84,350.99,COD,3,0,Delivered,West Hub,3,Tadipatri,Maharashtra
ORD23446,897,800,38,,2026-05-20,3,2198.28,16.35,419.89,Net Banking,7,0,Delivered,South Hub,3,Bardhaman,Maharashtra
ORD23447,1809,282,19,,2026-05-20,1,18229.49,26.41,467.33,UPI,4,1,Returned,East Hub,3,Kochi,Kerala
ORD23448,12,212,10,,2026-05-20,1,12585.59,17.1,231.14,COD,2,0,Cancelled,North Hub,5,Bulandshahr,Delhi
ORD23449,1047,652,12,,2026-05-20,1,1334.08,21.22,445.41,Net Banking,5,0,Delivered,South Hub,4,Aligarh,Punjab
ORD23450,1659,809,47,,2026-05-20,1,18350.78,26.45,368.38,COD,3,0,Delivered,South Hub,5,Bulandshahr,Delhi
ORD23451,2673,342,26,,2026-05-20,1,25578.23,26.58,305.79,COD,4,0,Delivered,West Hub,5,Rampur,West Bengal
ORD23452,132,232,17,,2026-05-20,1,49517.03,15.81,411.6,Credit Card,3,0,Delivered,West Hub,2,Hospet,Maharashtra
ORD23452,186,232,17,,2026-05-20,1,44981.77,15.81,411.6,Credit Card,3,0,Delivered,West Hub,2,Kozhikode,Odisha
ORD23453,3768,988,17,,2026-05-20,1,9238.5,22.81,206.69,Credit Card,7,0,Delivered,West Hub,2,Ratlam,Odisha
ORD23454,720,1049,22,,2026-05-20,1,1505.2,21.38,250.35,UPI,2,0,Delivered,North Hub,4,Guwahati,Rajasthan
ORD23454,3123,1049,22,,2026-05-20,1,1329.65,21.38,250.35,UPI,2,0,Delivered,North Hub,4,Rajpur Sonarpur,Tamil Nadu
ORD23455,280,361,21,,2026-05-20,1,1675.84,24.05,411.63,COD,7,0,Delivered,South Hub,5,Ujjain,Odisha
ORD23456,631,306,8,,2026-05-20,2,35162.0,18.73,480.72,Credit Card,6,0,Delivered,West Hub,4,Guwahati,Kerala
ORD23457,2846,414,10,,2026-05-20,1,3486.73,17.67,114.72,COD,3,1,Returned,West Hub,2,Kadapa,Odisha
ORD23458,1627,642,22,,2026-05-20,1,2801.95,19.03,444.64,Credit Card,4,0,Delivered,West Hub,4,Rajpur Sonarpur,Delhi
ORD23459,1858,371,20,,2026-05-20,1,10474.55,10.56,355.87,Credit Card,4,0,Delivered,North Hub,5,Ranchi,Maharashtra
ORD23460,3737,410,49,,2026-05-20,1,3344.94,15.38,409.64,UPI,4,0,Delivered,North Hub,2,Saharanpur,Tamil Nadu
ORD23461,994,175,35,,2026-05-20,1,13779.41,12.17,280.18,Net Banking,2,0,Delivered,South Hub,3,Rajahmundry,Delhi
ORD23462,3146,81,5,,2026-05-20,1,48402.21,12.36,493.71,Credit Card,3,0,Delivered,North Hub,2,Vellore,Delhi
ORD23463,3376,321,24,,2026-05-20,1,2448.54,15.77,367.14,COD,6,0,Delivered,North Hub,3,Bokaro,Delhi
ORD23464,3125,256,28,,2026-05-20,1,10452.54,27.93,191.61,Credit Card,7,0,Delivered,East Hub,5,Panchkula,Punjab
ORD23465,193,111,16,,2026-05-20,1,11080.78,18.02,150.24,Net Banking,3,0,Delivered,North Hub,5,Hajipur,Rajasthan
ORD23466,3378,181,48,,2026-05-20,1,62534.5,27.54,219.03,Credit Card,4,0,Delivered,West Hub,4,Varanasi,Karnataka
ORD23467,736,976,25,,2026-05-20,2,1921.77,23.52,336.37,UPI,5,0,Delivered,South Hub,1,Davanagere,West Bengal
ORD23468,793,395,14,,2026-05-20,2,22810.69,14.35,203.64,UPI,7,0,Delivered,North Hub,3,Bellary,Gujarat
ORD23469,2423,950,47,,2026-05-20,1,9213.8,12.74,243.48,Net Banking,6,0,Delivered,North Hub,4,South Dumdum,Tamil Nadu
ORD23470,516,90,43,,2026-05-20,1,11162.66,13.75,407.74,UPI,5,0,Delivered,West Hub,3,Ratlam,West Bengal
ORD23471,3422,263,19,,2026-05-20,1,3497.14,14.14,488.31,Credit Card,2,0,Delivered,West Hub,4,Jaipur,Odisha
ORD23472,2475,156,30,,2026-05-20,1,8153.38,26.57,492.56,Credit Card,3,0,Delivered,South Hub,2,Akola,Punjab
ORD23473,3968,252,40,,2026-05-20,1,34744.43,18.8,162.53,UPI,2,0,Delivered,East Hub,5,Tirupati,Madhya Pradesh
ORD23474,3730,523,16,,2026-05-20,1,5808.81,23.08,214.84,UPI,4,0,Delivered,South Hub,5,Mau,Uttar Pradesh
ORD23475,5,1183,34,,2026-05-20,1,1908.83,15.58,70.9,Net Banking,4,0,Delivered,West Hub,2,Sri Ganganagar,Karnataka
ORD23476,1811,988,45,,2026-05-20,1,9544.91,23.8,173.02,Net Banking,7,0,Delivered,East Hub,2,Panvel,Odisha
ORD23477,888,78,33,,2026-05-20,1,13740.19,14.21,468.26,Credit Card,2,0,Delivered,North Hub,3,Mau,Karnataka
ORD23478,585,731,40,,2026-05-20,2,2196.26,11.01,406.84,Credit Card,3,0,Delivered,East Hub,2,Bharatpur,Delhi
ORD23479,2001,153,1,,2026-05-20,1,7316.87,12.52,485.1,UPI,6,0,Delivered,South Hub,5,Tezpur,Maharashtra
ORD23480,2666,256,31,,2026-05-20,1,10335.58,10.4,79.13,UPI,3,0,Cancelled,North Hub,4,Mirzapur,Delhi
